,ID,RA,DEC,FWHM_R,PROB_STAR,PROB_QSO,PROB_GAL
548,b'iDR3.STRIPE82-0001.019631',359.52450264109603,-0.8618936150623118,8.464058876037598,0.0,0.0,1.0
549,b'iDR3.STRIPE82-0001.019656',359.8749366169116,-0.8617812900123617,5.176600933074951,0.0,0.0,1.0
550,b'iDR3.STRIPE82-0001.019674',0.6709103572914474,-0.8620099987830937,10.716849327087402,0.0,0.0,1.0
551,b'iDR3.STRIPE82-0001.019832',0.6798991697571866,-0.8558335669250977,15.053107261657717,0.0,0.0,1.0
552,b'iDR3.STRIPE82-0001.019889',359.43092858502496,-0.8544334906330148,6.05311918258667,0.0,0.0,1.0
553,b'iDR3.STRIPE82-0001.019901',0.5191147800509425,-0.8541637607626319,5.905558109283447,0.01,0.0,0.99
554,b'iDR3.STRIPE82-0001.019961',0.4129487812902142,-0.8523841094237977,11.492179870605469,0.02,0.01,0.97
555,b'iDR3.STRIPE82-0001.019984',0.4269032396732283,-0.8517321545259056,11.151738166809082,0.0,0.0,1.0
556,b'iDR3.STRIPE82-0001.020008',0.5412362138024052,-0.8508987854812509,8.766060829162598,0.0,0.0,1.0
557,b'iDR3.STRIPE82-0001.020046',0.6252550144133089,-0.8498433016964901,6.530733108520508,0.02,0.0,0.98
558,b'iDR3.STRIPE82-0001.020117',0.4146946153828438,-0.8484909716107465,10.007709503173828,0.0,0.0,1.0
559,b'iDR3.STRIPE82-0001.020121',359.3035411605076,-0.8538428669370108,9.477953910827637,0.0,0.0,1.0
560,b'iDR3.STRIPE82-0001.020181',359.6371973480993,-0.8459507721947459,5.70159912109375,0.0,0.0,1.0
561,b'iDR3.STRIPE82-0001.020220',0.5429038990649088,-0.8443760286216241,9.831393241882324,0.0,0.0,1.0
562,b'iDR3.STRIPE82-0001.020227',0.2054719675045038,-0.8451601035400618,8.326261520385742,0.0,0.0,1.0
563,b'iDR3.STRIPE82-0001.020240',0.3026860102081067,-0.8440740519371956,5.928614139556885,0.02,0.01,0.97
564,b'iDR3.STRIPE82-0001.020256',0.67138916878751,-0.8436378453972496,6.54790735244751,0.0,0.0,1.0
565,b'iDR3.STRIPE82-0001.020263',359.3334181589737,-0.8472230213194695,11.916586875915527,0.0,0.0,1.0
566,b'iDR3.STRIPE82-0001.020273',359.63814038878144,-0.8432666425778378,5.126016139984131,0.0,0.0,1.0
567,b'iDR3.STRIPE82-0001.020281',359.3379989755288,-0.8479655311480306,5.492099285125732,0.0,0.0,1.0
568,b'iDR3.STRIPE82-0001.020288',359.5972967701031,-0.8427728055340667,11.13474178314209,0.05,0.03,0.92
569,b'iDR3.STRIPE82-0001.020328',359.3010422060366,-0.8412952690977202,9.44970989227295,0.0,0.0,1.0
570,b'iDR3.STRIPE82-0001.020377',359.32109001026026,-0.8400675599786266,7.410935401916504,0.0,0.0,1.0
571,b'iDR3.STRIPE82-0001.020475',0.508212135905418,-0.8369681607395224,4.521742343902588,0.04,0.0,0.96
572,b'iDR3.STRIPE82-0001.020602',359.4060043942133,-0.8326345331863156,11.66015911102295,0.0,0.0,1.0
573,b'iDR3.STRIPE82-0001.020610',359.62455636459936,-0.832313871712118,5.872368335723877,0.01,0.015,0.975
574,b'iDR3.STRIPE82-0001.020624',0.3246344213885049,-0.8321276041668941,8.50866413116455,0.0,0.0,1.0
575,b'iDR3.STRIPE82-0001.020656',0.4272448193544261,-0.8306517593913892,4.940695285797119,0.03,0.0,0.97
576,b'iDR3.STRIPE82-0001.020658',0.3689575694095255,-0.830731674936339,5.486284255981445,0.0,0.0,1.0
577,b'iDR3.STRIPE82-0001.020702',0.5118156700683907,-0.8292604111852728,7.53268575668335,0.02,0.005,0.975
578,b'iDR3.STRIPE82-0001.020739',0.583184580366483,-0.8300896902463458,4.68927001953125,0.0,0.0,1.0
579,b'iDR3.STRIPE82-0001.020831',0.3481373280301239,-0.8261670571398511,5.153138160705566,0.02,0.0,0.98
580,b'iDR3.STRIPE82-0001.020878',359.4820895087378,-0.8246217897263491,7.25275182723999,0.01,0.0,0.99
581,b'iDR3.STRIPE82-0001.020881',0.2733982680014902,-0.8271656893958228,11.883941650390623,0.0,0.0,1.0
582,b'iDR3.STRIPE82-0001.020920',0.5803025578997055,-0.8235332372536323,8.472874641418457,0.0,0.0,1.0
583,b'iDR3.STRIPE82-0001.020921',0.5712446700636695,-0.8235522862005941,5.602805137634277,0.0,0.0,1.0
584,b'iDR3.STRIPE82-0001.020938',359.49709601428845,-0.8225195670211639,6.722343444824219,0.05,0.0,0.95
585,b'iDR3.STRIPE82-0001.020980',359.75181552021235,-0.8229583139151476,12.02683162689209,0.0,0.0,1.0
586,b'iDR3.STRIPE82-0001.021021',0.617848036518695,-0.8194863029809197,6.087813854217529,0.0,0.01,0.99
587,b'iDR3.STRIPE82-0001.021042',359.5698189059935,-0.8209495167236214,5.354190826416016,0.0,0.0,1.0
588,b'iDR3.STRIPE82-0001.021047',359.92111465628994,-0.8193276770083852,5.063498020172119,0.02,0.0,0.98
589,b'iDR3.STRIPE82-0001.021055',0.2894746642553151,-0.8183774978366487,4.763952732086182,0.05,0.07,0.88
590,b'iDR3.STRIPE82-0001.021072',359.4018736197059,-0.8189165397909252,5.599359035491943,0.0,0.0,1.0
591,b'iDR3.STRIPE82-0001.021147',0.539852440503894,-0.8169093486687043,8.805280685424805,0.0,0.0,1.0
592,b'iDR3.STRIPE82-0001.021179',0.3631055723654472,-0.8142881348347942,5.3771138191223145,0.0,0.0,1.0
593,b'iDR3.STRIPE82-0001.021187',359.9773737772113,-0.8173425787659646,13.280111312866213,0.1,0.06,0.84
594,b'iDR3.STRIPE82-0001.021229',0.2804109054940622,-0.8137805900831035,6.90840482711792,0.0,0.0,1.0
595,b'iDR3.STRIPE82-0001.021243',0.1023651741728976,-0.8128372247025241,12.860942840576172,0.0,0.0,1.0
596,b'iDR3.STRIPE82-0001.021244',0.5396725882338473,-0.8127420081376724,15.974713325500488,0.0,0.0,1.0
597,b'iDR3.STRIPE82-0001.021277',0.3930159500142079,-0.8119565085106378,11.407625198364258,0.0,0.0,1.0
598,b'iDR3.STRIPE82-0001.021278',0.5965515004166942,-0.8118449706428177,10.432117462158203,0.0,0.0,1.0
599,b'iDR3.STRIPE82-0001.021299',359.8452811175602,-0.8111444288853323,8.256586074829102,0.0,0.0,1.0
600,b'iDR3.STRIPE82-0001.021323',0.3761005697298776,-0.8131458975693611,4.567028999328613,0.0,0.0,1.0
601,b'iDR3.STRIPE82-0001.021359',0.5584947691425681,-0.8092955265766718,12.958166122436523,0.01,0.0,0.99
602,b'iDR3.STRIPE82-0001.021373',0.0169621324449037,-0.8090816857008652,6.50637149810791,0.0,0.0,1.0
603,b'iDR3.STRIPE82-0001.021394',0.36564024086029,-0.8085957330771788,4.2133564949035645,0.03,0.0,0.97
604,b'iDR3.STRIPE82-0001.021408',0.28747591726724,-0.8081086030182386,4.882223606109619,0.12,0.04,0.84
605,b'iDR3.STRIPE82-0001.021424',0.2373288028145496,-0.807695055003775,8.411394119262695,0.0,0.0,1.0
606,b'iDR3.STRIPE82-0001.021437',0.3604074896003933,-0.8071927748795973,13.465683937072754,0.0,0.0,1.0
607,b'iDR3.STRIPE82-0001.021443',359.8609466925866,-0.8068799770538311,6.526634693145752,0.0,0.0,1.0
608,b'iDR3.STRIPE82-0001.021488',359.59562783223646,-0.8055008032510995,7.088673114776611,0.0,0.01,0.99
609,b'iDR3.STRIPE82-0001.021497',359.6621422477442,-0.8051329477524952,8.556434631347656,0.02,0.0,0.98
610,b'iDR3.STRIPE82-0001.021529',0.2951557265443486,-0.8043774836490943,14.164068222045898,0.0,0.02,0.98
611,b'iDR3.STRIPE82-0001.021538',359.4851893863361,-0.8041021180752922,9.670371055603027,0.0,0.0,1.0
612,b'iDR3.STRIPE82-0001.021582',0.1758030924466989,-0.802984604894438,7.7167768478393555,0.0,0.0,1.0
613,b'iDR3.STRIPE82-0001.021624',359.68765690824694,-0.8018466286729901,8.474480628967285,0.02,0.0,0.98
614,b'iDR3.STRIPE82-0001.021653',0.3144056438414233,-0.8030421188000997,8.505178451538086,0.0,0.0,1.0
615,b'iDR3.STRIPE82-0001.021706',0.0169156600240679,-0.7995109752816588,8.552169799804688,0.23,0.25,0.52
616,b'iDR3.STRIPE82-0001.021710',359.6013811847644,-0.7993181603321876,4.92723274230957,0.01,0.0,0.99
617,b'iDR3.STRIPE82-0001.021717',359.323697685954,-0.7991428334668906,6.220240592956543,0.01,0.0,0.99
618,b'iDR3.STRIPE82-0001.021764',359.5475158182274,-0.7980680631816978,7.651430130004883,0.0,0.01,0.99
619,b'iDR3.STRIPE82-0001.021783',0.2944373007128386,-0.8081710942374251,8.657236099243164,0.0,0.0,1.0
620,b'iDR3.STRIPE82-0001.021791',0.2359204604831953,-0.7973110560829824,5.711951732635498,0.0,0.0,1.0
621,b'iDR3.STRIPE82-0001.021873',359.7896109897819,-0.7952686959901821,11.345182418823242,0.03,0.02,0.95
622,b'iDR3.STRIPE82-0001.021893',359.8952303643901,-0.7947754713496467,7.471030712127685,0.0,0.0,1.0
623,b'iDR3.STRIPE82-0001.021903',359.326513895698,-0.794363891439723,7.370893955230713,0.0,0.0,1.0
624,b'iDR3.STRIPE82-0001.021965',0.0352014664442792,-0.7926497946227847,14.033607482910156,0.02,0.0,0.98
625,b'iDR3.STRIPE82-0001.022014',0.1390640417851555,-0.7916404490725722,5.145459175109863,0.01,0.0,0.99
626,b'iDR3.STRIPE82-0001.022024',0.1789261370465594,-0.79143322880224,10.452485084533691,0.0,0.0,1.0
627,b'iDR3.STRIPE82-0001.022063',359.91539001920773,-0.7903531233942104,7.790835380554199,0.0,0.0,1.0
628,b'iDR3.STRIPE82-0001.022084',359.7229106532226,-0.7899588804070811,13.585023880004885,0.0,0.0,1.0
629,b'iDR3.STRIPE82-0001.022090',0.300725896869399,-0.789257334329706,15.823759078979492,0.0,0.0,1.0
630,b'iDR3.STRIPE82-0001.022122',359.80565889011,-0.7884464661778408,5.070888042449951,0.11,0.01,0.88
631,b'iDR3.STRIPE82-0001.022125',359.9731654816113,-0.788214524705265,7.822727203369141,0.0,0.0,1.0
632,b'iDR3.STRIPE82-0001.022148',0.1745699527506879,-0.787677887621311,5.685330867767334,0.0,0.0,1.0
633,b'iDR3.STRIPE82-0001.022153',359.3537441330045,-0.7949096715905828,7.777010917663574,0.0,0.0,1.0
634,b'iDR3.STRIPE82-0001.022162',0.523446844945056,-0.7871523379449752,9.201720237731934,0.0,0.0,1.0
635,b'iDR3.STRIPE82-0001.022174',359.5350950966854,-0.7867795617729109,6.251961708068848,0.01,0.0,0.99
636,b'iDR3.STRIPE82-0001.022182',0.5662380662702844,-0.7865723816081434,12.745098114013672,0.0,0.0,1.0
637,b'iDR3.STRIPE82-0001.022201',0.272566768609032,-0.7863241386800887,15.14051914215088,0.01,0.0,0.99
638,b'iDR3.STRIPE82-0001.022361',359.9163659137781,-0.7803217246894776,7.605900764465332,0.0,0.02,0.98
639,b'iDR3.STRIPE82-0001.022378',0.4004530858289389,-0.7797759378330403,5.180260181427002,0.02,0.01,0.97
640,b'iDR3.STRIPE82-0001.022379',0.159529760239526,-0.7797980522519649,9.22037124633789,0.0,0.01,0.99
641,b'iDR3.STRIPE82-0001.022385',359.67520059915364,-0.7807263767049959,15.78383731842041,0.0,0.0,1.0
642,b'iDR3.STRIPE82-0001.022410',0.0613074536519602,-0.7787115494243285,5.433640956878662,0.0,0.0,1.0
643,b'iDR3.STRIPE82-0001.022418',0.7080320846577218,-0.8161211066946694,7.184939861297607,0.36,0.08,0.56
644,b'iDR3.STRIPE82-0001.022491',359.5202435198018,-0.781310545283956,17.907363891601562,0.0,0.0,1.0
645,b'iDR3.STRIPE82-0001.022516',0.5380946535624536,-0.7751500462702077,4.521587371826172,0.01,0.0,0.99
646,b'iDR3.STRIPE82-0001.022534',0.5215417247299992,-0.7747754672776145,5.844313144683838,0.04,0.04,0.92
647,b'iDR3.STRIPE82-0001.022537',359.30225353777314,-0.7747764096157562,5.531949043273926,0.03,0.01,0.96
648,b'iDR3.STRIPE82-0001.022629',0.0346492169273527,-0.7737885664807149,18.16206359863281,0.0,0.0,1.0
649,b'iDR3.STRIPE82-0001.022649',359.5876972286216,-0.7716475362110183,6.02559232711792,0.0,0.0,1.0
650,b'iDR3.STRIPE82-0001.022674',359.2984188349985,-0.7710372998816083,5.450287818908691,0.09,0.01,0.9
651,b'iDR3.STRIPE82-0001.022680',0.2419695786953713,-0.7710081436440402,7.459590435028076,0.04,0.07,0.89
652,b'iDR3.STRIPE82-0001.022681',0.6694441105215434,-0.7709393452054409,5.806291103363037,0.0,0.0,1.0
653,b'iDR3.STRIPE82-0001.022751',0.6749698648599445,-0.7689474564311257,7.72740364074707,0.0,0.0,1.0
654,b'iDR3.STRIPE82-0001.022752',359.9523724611305,-0.7687879296214233,22.030990600585938,0.02,0.0,0.98
655,b'iDR3.STRIPE82-0001.022793',359.48824107811885,-0.7674457122930471,6.351099491119385,0.05,0.03,0.92
656,b'iDR3.STRIPE82-0001.022844',359.7423631866613,-0.7658478444186498,8.383543968200684,0.0,0.0,1.0
657,b'iDR3.STRIPE82-0001.022893',0.6724482953535795,-0.7641973009088714,5.9777607917785645,0.0,0.0,1.0
658,b'iDR3.STRIPE82-0001.022943',359.71505561422447,-0.7630212068649941,4.727017402648926,0.0,0.0,1.0
659,b'iDR3.STRIPE82-0001.022956',0.1486869263843793,-0.7626122788430022,6.913222312927246,0.0,0.01,0.99
660,b'iDR3.STRIPE82-0001.022975',0.0317678921944341,-0.7619456350613131,10.21584415435791,0.1,0.14,0.76
661,b'iDR3.STRIPE82-0001.023021',0.0251865863845126,-0.760628133479752,14.809368133544922,0.01,0.0,0.99
662,b'iDR3.STRIPE82-0001.023073',0.3934842091575417,-0.7607662234674402,6.537172317504883,0.0,0.0,1.0
663,b'iDR3.STRIPE82-0001.023081',359.94216589186226,-0.7587411907454419,8.686628341674805,0.0,0.0,1.0
664,b'iDR3.STRIPE82-0001.023169',0.5048720293772762,-0.7558030705674501,4.927597999572754,0.01,0.0,0.99
665,b'iDR3.STRIPE82-0001.023263',359.9698275954587,-0.7573326537351782,8.423248291015625,0.01,0.0,0.99
666,b'iDR3.STRIPE82-0001.023269',0.2907814721700215,-0.7526595110567241,15.37834358215332,0.0,0.0,1.0
667,b'iDR3.STRIPE82-0001.023312',0.5538112705975504,-0.7510306185442251,10.983762741088867,0.0,0.0,1.0
668,b'iDR3.STRIPE82-0001.023321',359.8490960971379,-0.751759963802277,5.12216329574585,0.0,0.0,1.0
669,b'iDR3.STRIPE82-0001.023335',359.8745184042991,-0.7504724642890483,5.522265434265137,0.01,0.0,0.99
670,b'iDR3.STRIPE82-0001.023336',359.9157614006605,-0.7504304411546676,9.706045150756836,0.0,0.0,1.0
671,b'iDR3.STRIPE82-0001.023347',0.1605848401076838,-0.7501905654375087,11.769574165344238,0.01,0.0,0.99
672,b'iDR3.STRIPE82-0001.023367',359.96397339219203,-0.7533146645360975,7.890247344970703,0.0,0.01,0.99
673,b'iDR3.STRIPE82-0001.023369',0.6453254566918394,-0.749345481747745,4.329433441162109,0.02,0.0,0.98
674,b'iDR3.STRIPE82-0001.023379',359.42363095197135,-0.7492199483980234,5.866271018981934,0.0,0.0,1.0
675,b'iDR3.STRIPE82-0001.023380',0.4597948959419088,-0.7491856344316979,12.516949653625488,0.0,0.0,1.0
676,b'iDR3.STRIPE82-0001.023441',0.1702783993179405,-0.7474255164836379,6.832929611206055,0.0,0.0,1.0
677,b'iDR3.STRIPE82-0001.023450',0.4644865410619236,-0.7471585507650325,6.536985397338867,0.0,0.01,0.99
678,b'iDR3.STRIPE82-0001.023488',0.2117458463538284,-0.7460579307088059,6.139066696166992,0.2,0.21,0.59
679,b'iDR3.STRIPE82-0001.023737',359.6967657620264,-0.738881447587645,9.347285270690918,0.0,0.01,0.99
680,b'iDR3.STRIPE82-0001.023763',359.30921975057544,-0.7378732073962682,9.449541091918944,0.0,0.0,1.0
681,b'iDR3.STRIPE82-0001.023774',0.3918548464516431,-0.738307289514002,5.6771392822265625,0.0,0.0,1.0
682,b'iDR3.STRIPE82-0001.023843',0.5237287079420191,-0.7350437005254135,6.000886917114258,0.0,0.0,1.0
683,b'iDR3.STRIPE82-0001.023852',359.4333123492153,-0.7351770087350835,5.276989936828613,0.0,0.0,1.0
684,b'iDR3.STRIPE82-0001.023880',359.44751585814544,-0.7342873155697501,8.634376525878906,0.0,0.0,1.0
685,b'iDR3.STRIPE82-0001.023911',359.63339112979685,-0.7329648476539898,6.771928310394287,0.01,0.0,0.99
686,b'iDR3.STRIPE82-0001.023916',0.3132845478617875,-0.7328272871370146,4.8255696296691895,0.01,0.0,0.99
687,b'iDR3.STRIPE82-0001.023917',359.3377777804116,-0.7370772465317755,9.526040077209473,0.0,0.0,1.0
688,b'iDR3.STRIPE82-0001.023982',0.1918168842133964,-0.730714411229374,6.1372971534729,0.0,0.0,1.0
689,b'iDR3.STRIPE82-0001.023990',0.128779101033881,-0.7296572177031422,9.613399505615234,0.0,0.0,1.0
690,b'iDR3.STRIPE82-0001.024021',0.3884688158854208,-0.7305195158064691,10.230900764465332,0.0,0.0,1.0
691,b'iDR3.STRIPE82-0001.024025',0.2802496543182252,-0.7288554983688641,6.016055583953857,0.0,0.0,1.0
692,b'iDR3.STRIPE82-0001.024037',359.5159712770309,-0.7282553768923954,7.256690979003906,0.0,0.0,1.0
693,b'iDR3.STRIPE82-0001.024122',0.067458474533642,-0.7253451757012881,6.100183486938477,0.0,0.405,0.595
694,b'iDR3.STRIPE82-0001.024132',0.544174664326764,-0.7248061481907412,4.911540985107422,0.01,0.01,0.98
695,b'iDR3.STRIPE82-0001.024133',359.3966625159129,-0.727041390357594,4.445723533630371,0.0,0.0,1.0
696,b'iDR3.STRIPE82-0001.024159',0.0519482406060421,-0.7240038528095687,5.611712455749512,0.0,0.0,1.0
697,b'iDR3.STRIPE82-0001.024160',359.5550289504901,-0.7239733633078599,11.243194580078123,0.0,0.0,1.0
698,b'iDR3.STRIPE82-0001.024207',359.6980079153545,-0.7223272603781232,6.5543317794799805,0.0,0.0,1.0
699,b'iDR3.STRIPE82-0001.024213',0.2416131296343805,-0.7222867815601698,11.520119667053224,0.0,0.0,1.0
700,b'iDR3.STRIPE82-0001.024215',0.0323454939999796,-0.723630025232808,8.954176902770996,0.0,0.0,1.0
701,b'iDR3.STRIPE82-0001.024223',0.4793462115118361,-0.7219578335809865,13.034269332885742,0.0,0.0,1.0
702,b'iDR3.STRIPE82-0001.024229',0.4507210247949705,-0.7215151251507526,6.854507923126221,0.0,0.0,1.0
703,b'iDR3.STRIPE82-0001.024241',0.5584575723840799,-0.7209725081458759,5.562591552734375,0.02,0.0,0.98
704,b'iDR3.STRIPE82-0001.024326',0.4633086713794286,-0.7181498470114581,10.404281616210938,0.0,0.0,1.0
705,b'iDR3.STRIPE82-0001.024352',0.4916583929279947,-0.7169201698823975,4.78290605545044,0.13,0.07,0.8
706,b'iDR3.STRIPE82-0001.024353',359.9810819265684,-0.7204414564913333,13.426709175109863,0.03,0.02,0.95
707,b'iDR3.STRIPE82-0001.024457',359.5958849991133,-0.7129083011910029,4.085372447967529,0.03,0.0,0.97
708,b'iDR3.STRIPE82-0001.024482',0.5813956262719394,-0.7126440943420378,5.614230155944824,0.0,0.0,1.0
709,b'iDR3.STRIPE82-0001.024537',359.3531360248622,-0.7135184388420196,6.000796794891357,0.0,0.0,1.0
710,b'iDR3.STRIPE82-0001.024597',0.0293964078283422,-0.7079593231706348,8.518668174743652,0.0,0.07,0.93
711,b'iDR3.STRIPE82-0001.024610',0.5376254228986646,-0.71239666463407,5.222800731658936,0.0,0.0,1.0
712,b'iDR3.STRIPE82-0001.024641',0.6330295269721589,-0.706609735997395,6.314980506896973,0.0,0.0,1.0
713,b'iDR3.STRIPE82-0001.024669',359.4423820040015,-0.705875919732381,6.697923183441162,0.0,0.0,1.0
714,b'iDR3.STRIPE82-0001.024720',359.9025422729764,-0.7047500764435805,9.058566093444824,0.0,0.01,0.99
715,b'iDR3.STRIPE82-0001.024778',359.5438602358633,-0.7033821319106748,10.209596633911133,0.0,0.01,0.99
716,b'iDR3.STRIPE82-0001.024784',0.6104558393400136,-0.7030549815664867,5.440260410308838,0.08,0.01,0.91
717,b'iDR3.STRIPE82-0001.024802',359.9680233559384,-0.7024551224061063,12.993963241577148,0.08,0.02,0.9
718,b'iDR3.STRIPE82-0001.024806',359.4369288138509,-0.7019925177715552,7.807475090026855,0.0,0.0,1.0
719,b'iDR3.STRIPE82-0001.024848',0.5920268171239875,-0.7005179646582557,5.011335849761963,0.0,0.0,1.0
720,b'iDR3.STRIPE82-0001.024851',359.368300099616,-0.7007059071616668,4.554543495178223,0.0,0.0,1.0
721,b'iDR3.STRIPE82-0001.024871',359.4085017680246,-0.6998678772896513,4.951935291290283,0.01,0.0,0.99
722,b'iDR3.STRIPE82-0001.024872',359.4418101896068,-0.6998950365793026,5.926264762878418,0.01,0.0,0.99
723,b'iDR3.STRIPE82-0001.024890',0.5459076867646824,-0.6993470691098694,8.220274925231934,0.01,0.0,0.99
724,b'iDR3.STRIPE82-0001.024900',0.2695987547528788,-0.6988548374869824,7.268474578857422,0.0,0.02,0.98
725,b'iDR3.STRIPE82-0001.024929',359.4584961488945,-0.6980008679318418,6.584913730621338,0.0,0.0,1.0
726,b'iDR3.STRIPE82-0001.024980',0.563734882325703,-0.6966177671789062,6.670417308807373,0.0,0.0,1.0
727,b'iDR3.STRIPE82-0001.024990',359.9330095052555,-0.6959694598818138,12.319694519042969,0.01,0.0,0.99
728,b'iDR3.STRIPE82-0001.025030',0.6640024278464001,-0.6945247004752915,5.666418075561523,0.01,0.0,0.99
729,b'iDR3.STRIPE82-0001.025058',0.1477991728644479,-0.6950962858221056,5.542850017547607,0.02,0.0,0.98
730,b'iDR3.STRIPE82-0001.025075',359.39754023581844,-0.6945874642763054,8.034842491149902,0.0,0.0,1.0
731,b'iDR3.STRIPE82-0001.025080',359.4430245865242,-0.6957947686358499,5.157107353210449,0.0,0.0,1.0
732,b'iDR3.STRIPE82-0001.025087',359.4189967680895,-0.6928209610585121,7.363612174987793,0.0,0.0,1.0
733,b'iDR3.STRIPE82-0001.025155',0.3513237374750868,-0.6949624116792869,9.290059089660645,0.0,0.0,1.0
734,b'iDR3.STRIPE82-0001.025232',0.4306227846476206,-0.6887700838196757,5.391547203063965,0.0,0.01,0.99
735,b'iDR3.STRIPE82-0001.025245',0.518875853806168,-0.6883468526866472,5.208313465118408,0.09,0.01,0.9
736,b'iDR3.STRIPE82-0001.025290',359.65528192702465,-0.6868525919405489,9.190488815307615,0.0,0.0,1.0
737,b'iDR3.STRIPE82-0001.025357',0.3104454112301178,-0.6930542222432229,9.113048553466797,0.0,0.0,1.0
738,b'iDR3.STRIPE82-0001.025379',359.9122036855859,-0.6842910436223513,16.101232528686523,0.0,0.01,0.99
739,b'iDR3.STRIPE82-0001.025388',359.40000852327233,-0.6851114333871853,9.358162879943848,0.0,0.0,1.0
740,b'iDR3.STRIPE82-0001.025441',0.5493113380204345,-0.6826326227432102,6.612682819366455,0.01,0.0,0.99
741,b'iDR3.STRIPE82-0001.025452',0.1279856374997098,-0.6823047332832729,4.6846466064453125,0.03,0.0,0.97
742,b'iDR3.STRIPE82-0001.025457',0.1853742600112067,-0.6822144858304692,5.79279088973999,0.22,0.14,0.64
743,b'iDR3.STRIPE82-0001.025470',0.4285963959843668,-0.6820438089069768,7.314342498779297,0.0,0.0,1.0
744,b'iDR3.STRIPE82-0001.025503',359.9192763200658,-0.6812599958775158,5.4374680519104,0.0,0.0,1.0
745,b'iDR3.STRIPE82-0001.025596',0.6654859631791523,-0.6810319288428727,4.8906660079956055,0.01,0.0,0.99
746,b'iDR3.STRIPE82-0001.025610',359.31696033795265,-0.6790153557365766,5.552458763122559,0.0,0.0,1.0
747,b'iDR3.STRIPE82-0001.025632',0.4166939209029375,-0.6769240634724176,7.863594055175781,0.15,0.0,0.85
748,b'iDR3.STRIPE82-0001.025651',359.3293655890737,-0.680327276180856,5.884129047393799,0.0,0.0,1.0
749,b'iDR3.STRIPE82-0001.025655',359.52371874857147,-0.678731271385338,5.840439319610596,0.0,0.0,1.0
750,b'iDR3.STRIPE82-0001.025660',0.3563573584565161,-0.6760719676494716,8.83602237701416,0.02,0.0,0.98
751,b'iDR3.STRIPE82-0001.025683',0.5523865096286583,-0.6803774166801938,6.432478427886963,0.0,0.0,1.0
752,b'iDR3.STRIPE82-0001.025755',0.4479862074524948,-0.672849255974001,6.84540319442749,0.02,0.0,0.98
753,b'iDR3.STRIPE82-0001.025769',0.1556053904906361,-0.6723849825386814,5.503722667694092,0.01,0.04,0.95
754,b'iDR3.STRIPE82-0001.025787',359.7153311302036,-0.6719955724323459,9.527650833129885,0.0,0.0,1.0
755,b'iDR3.STRIPE82-0001.025806',359.8839200150401,-0.6714455286469415,4.780724048614502,0.0,0.0,1.0
756,b'iDR3.STRIPE82-0001.025809',0.6020550466058663,-0.671460711310079,9.012222290039062,0.0,0.0,1.0
757,b'iDR3.STRIPE82-0001.025812',0.4171361310166782,-0.6712779572380634,6.688787460327148,0.0,0.0,1.0
758,b'iDR3.STRIPE82-0001.025815',0.4668141504127762,-0.6711970497480285,5.814017295837402,0.0,0.0,1.0
759,b'iDR3.STRIPE82-0001.025824',0.4023287947457585,-0.6709648089869207,6.415044784545898,0.03,0.01,0.96
760,b'iDR3.STRIPE82-0001.025853',0.2591962321877624,-0.6703370003202416,6.344966888427734,0.0,0.0,1.0
761,b'iDR3.STRIPE82-0001.025864',0.5689708434885716,-0.6698842940924742,12.56772518157959,0.1,0.02,0.88
762,b'iDR3.STRIPE82-0001.025872',0.0227595830237118,-0.6696841883917716,15.056623458862305,0.0,0.0,1.0
763,b'iDR3.STRIPE82-0001.025890',0.4061407754185192,-0.6688354055226573,6.047142505645752,0.04,0.0,0.96
764,b'iDR3.STRIPE82-0001.025987',0.4542358137606528,-0.6657517278549683,8.353416442871094,0.0,0.0,1.0
765,b'iDR3.STRIPE82-0001.026000',0.2006309603307079,-0.6650812528429664,10.089126586914062,0.0,0.0,1.0
766,b'iDR3.STRIPE82-0001.026032',359.85888604356376,-0.6633759073294971,5.2372355461120605,0.0,0.0,1.0
767,b'iDR3.STRIPE82-0001.026052',0.3265591293152845,-0.6623374484014672,11.120687484741213,0.0,0.03,0.97
768,b'iDR3.STRIPE82-0001.026062',0.4403201093839277,-0.6653325079699097,8.258851051330566,0.0,0.0,1.0
769,b'iDR3.STRIPE82-0001.026079',0.3978877088215591,-0.6614415715404095,6.9864020347595215,0.0,0.0,1.0
770,b'iDR3.STRIPE82-0001.026122',0.3482090509202392,-0.660048510147798,6.185067176818848,0.0,0.0,1.0
771,b'iDR3.STRIPE82-0001.026123',0.4017001667949121,-0.6600725079887662,11.435003280639648,0.01,0.0,0.99
772,b'iDR3.STRIPE82-0001.026143',359.6203630080693,-0.6594300493098693,6.096183300018311,0.02,0.0,0.98
773,b'iDR3.STRIPE82-0001.026144',0.6244838313715592,-0.659384422590546,13.35896110534668,0.0,0.0,1.0
774,b'iDR3.STRIPE82-0001.026166',0.6178753617047128,-0.6587219661254106,9.992817878723145,0.0,0.0,1.0
775,b'iDR3.STRIPE82-0001.026183',359.4102574057659,-0.660350048696673,4.427357196807861,0.0,0.0,1.0
776,b'iDR3.STRIPE82-0001.026184',359.700656171145,-0.6612869423645056,4.719088554382324,0.0,0.0,1.0
777,b'iDR3.STRIPE82-0001.026219',0.6889562684919776,-0.6630340392503455,6.1897807121276855,0.0,0.0,1.0
