ID,RA,DEC,FWHM_R
iDR3.STRIPE82-0001.011396,0.6043162892225027,-1.0944493494832992,6.489032745361328
iDR3.STRIPE82-0001.011426,0.5123532787332001,-1.093734240427021,6.691046714782715
iDR3.STRIPE82-0001.011443,0.656909611286956,-1.0932916484052426,17.121376037597656
iDR3.STRIPE82-0001.011457,359.89870431889824,-1.0929976255317888,11.664446830749512
iDR3.STRIPE82-0001.011502,0.5251144758769654,-1.0916181064166337,5.199434280395508
iDR3.STRIPE82-0001.011576,0.27094899913388826,-1.0897680823874885,6.3309712409973145
iDR3.STRIPE82-0001.011596,359.50732893474617,-1.090069648077724,15.29804515838623
iDR3.STRIPE82-0001.011615,0.038652134125980196,-1.0888267192677128,6.772589683532715
iDR3.STRIPE82-0001.011673,0.4060164930764353,-1.0878274971727526,7.6384382247924805
iDR3.STRIPE82-0001.011682,359.3267981280105,-1.0873180919176095,5.088533401489258
iDR3.STRIPE82-0001.011845,0.10842718227223327,-1.0815843331245567,4.828794002532959
iDR3.STRIPE82-0001.011890,0.4564688023018818,-1.080315297008207,13.506800651550293
iDR3.STRIPE82-0001.011901,0.4890009481855529,-1.0802072779157312,5.593899726867676
iDR3.STRIPE82-0001.011926,359.45413352989414,-1.0798744418062667,9.669808387756348
iDR3.STRIPE82-0001.011945,0.5112201245019689,-1.0857754911993163,5.368116855621338
iDR3.STRIPE82-0001.011983,359.7818175814426,-1.07785278377764,11.765515327453613
iDR3.STRIPE82-0001.012039,0.40832096859961664,-1.076071559371545,4.5541205406188965
iDR3.STRIPE82-0001.012044,0.5550781731833884,-1.0758127279253233,4.77753210067749
iDR3.STRIPE82-0001.012059,0.5574540058611257,-1.0764568320038477,7.008635520935059
iDR3.STRIPE82-0001.012097,359.9060676953704,-1.0740056460926422,12.7681303024292
iDR3.STRIPE82-0001.012126,0.27065593469917404,-1.0733380439451385,5.4189453125
iDR3.STRIPE82-0001.012188,0.45411853204005553,-1.071823159834932,5.3846235275268555
iDR3.STRIPE82-0001.012202,359.90653671901265,-1.0709611447378058,7.489678859710693
iDR3.STRIPE82-0001.012233,0.5105722377742402,-1.0704238186904507,11.484248161315918
iDR3.STRIPE82-0001.012234,0.25553727766179846,-1.071004270976605,6.278589725494385
iDR3.STRIPE82-0001.012251,359.66232598223513,-1.069745457262514,13.560957908630371
iDR3.STRIPE82-0001.012284,0.6469433281165269,-1.0690270565725306,6.6453118324279785
iDR3.STRIPE82-0001.012332,359.57453777178137,-1.0676868388351228,5.721778869628906
iDR3.STRIPE82-0001.012377,0.2754690901830646,-1.0659260435839764,6.324685573577881
iDR3.STRIPE82-0001.012378,0.47074628635667626,-1.0708776673874858,22.036121368408203
iDR3.STRIPE82-0001.012450,0.5307239371456037,-1.0649294383281294,10.72937297821045
iDR3.STRIPE82-0001.012542,0.5271559514332715,-1.065295902883725,4.93190336227417
iDR3.STRIPE82-0001.012556,0.5133070471807394,-1.0608136461786766,5.641665935516357
iDR3.STRIPE82-0001.012572,359.5696609023219,-1.0603853040589188,8.166512489318848
iDR3.STRIPE82-0001.012612,0.49213548665284196,-1.0594227387545032,6.908408164978027
iDR3.STRIPE82-0001.012618,0.12539896270869333,-1.0593000595926052,4.79639196395874
iDR3.STRIPE82-0001.012641,0.1286033195562654,-1.0587101907205145,4.525046348571777
iDR3.STRIPE82-0001.012644,359.43200918930694,-1.058366567809406,6.07601261138916
iDR3.STRIPE82-0001.012652,0.5269266708977238,-1.058260101666595,6.539648056030273
iDR3.STRIPE82-0001.012696,0.6380990911068233,-1.0570598702964171,5.572153091430664
iDR3.STRIPE82-0001.012740,0.5680098913699833,-1.0556280175820705,12.838727951049805
iDR3.STRIPE82-0001.012775,0.6679911018343365,-1.0547858460997845,4.978877544403076
iDR3.STRIPE82-0001.012779,0.04595925796653707,-1.054736940287453,7.00911808013916
iDR3.STRIPE82-0001.012780,0.6058258329266125,-1.0545472298243863,6.605106830596924
iDR3.STRIPE82-0001.012781,359.9288699451656,-1.0546378629452007,8.607436180114746
iDR3.STRIPE82-0001.012814,359.40443285677856,-1.053343716991061,4.428980827331543
iDR3.STRIPE82-0001.012820,0.26482561955989775,-1.0533191184221387,17.277706146240234
iDR3.STRIPE82-0001.012825,359.8972695762025,-1.0531330501623182,4.888775825500488
iDR3.STRIPE82-0001.012832,359.3515440807687,-1.052965713998784,6.904138088226318
iDR3.STRIPE82-0001.012897,359.48509160044176,-1.0581350315434663,14.46967887878418
iDR3.STRIPE82-0001.012914,359.38785685920436,-1.0507605601908907,5.667079925537109
iDR3.STRIPE82-0001.012937,0.5687420528061816,-1.05005482652471,6.336978435516357
iDR3.STRIPE82-0001.012953,0.34779276872038123,-1.0539415750379582,7.992713451385498
iDR3.STRIPE82-0001.013000,0.18701338798883918,-1.048059534940621,13.643157958984375
iDR3.STRIPE82-0001.013033,0.47567094584055974,-1.048809043173132,8.236236572265625
iDR3.STRIPE82-0001.013039,0.4282570623139866,-1.0471636645494804,5.6680145263671875
iDR3.STRIPE82-0001.013050,0.41989618297239734,-1.0470209172612814,8.503580093383789
iDR3.STRIPE82-0001.013055,0.3860702672710093,-1.046638014786176,3.6704862117767334
iDR3.STRIPE82-0001.013070,0.5496915576526735,-1.0464374511565455,6.881746292114258
iDR3.STRIPE82-0001.013140,0.5698710788204395,-1.0459674414206797,4.292004108428955
iDR3.STRIPE82-0001.013162,0.16353471360906566,-1.044191465202191,4.213001728057861
iDR3.STRIPE82-0001.013166,359.8382400428142,-1.0440040285137655,5.5487141609191895
iDR3.STRIPE82-0001.013169,359.86801556816965,-1.043649555941542,8.234464645385742
iDR3.STRIPE82-0001.013179,0.19940218466150042,-1.047495406559591,5.075786590576172
iDR3.STRIPE82-0001.013206,359.9665224165796,-1.0425992284970262,5.101798057556152
iDR3.STRIPE82-0001.013210,359.2951799540584,-1.042258424854543,8.747054100036621
iDR3.STRIPE82-0001.013247,0.16642172280758258,-1.0413661334155093,5.6797380447387695
iDR3.STRIPE82-0001.013274,0.5621328994418952,-1.0408810719659742,6.9069013595581055
iDR3.STRIPE82-0001.013302,0.6087360923652793,-1.0430083714744547,7.509430885314941
iDR3.STRIPE82-0001.013427,359.3142681064214,-1.0368846037902035,12.440122604370117
iDR3.STRIPE82-0001.013446,0.5884039444466801,-1.0363964666373484,8.731807708740234
iDR3.STRIPE82-0001.013531,0.20480888826083601,-1.0340264118290134,6.975621223449707
iDR3.STRIPE82-0001.013660,0.41807379521070287,-1.0305945529684664,11.603652000427246
iDR3.STRIPE82-0001.013680,0.4477103942008494,-1.0299775006906398,8.750557899475098
iDR3.STRIPE82-0001.013723,0.320897079580977,-1.032812555799413,4.535590648651123
iDR3.STRIPE82-0001.013754,0.07658409224233308,-1.028059035119162,7.925955772399902
iDR3.STRIPE82-0001.013764,0.4235534961403024,-1.0277182759260404,6.281304836273193
iDR3.STRIPE82-0001.013804,359.5652882318625,-1.0286527415675526,7.643314361572266
iDR3.STRIPE82-0001.013812,0.007544980049070614,-1.0260870024359507,4.69476842880249
iDR3.STRIPE82-0001.013822,0.4055214995318294,-1.0264770031803725,6.310927867889404
iDR3.STRIPE82-0001.013830,0.4930964421644568,-1.0256637145874326,8.803790092468262
iDR3.STRIPE82-0001.013842,0.5616849821769098,-1.025181803019908,7.405808448791504
iDR3.STRIPE82-0001.013890,359.54095410459394,-1.0318518689779272,4.595270156860352
iDR3.STRIPE82-0001.013894,359.68380689908776,-1.0240157914634271,2.8759920597076416
iDR3.STRIPE82-0001.013920,0.10895127093779688,-1.0233632176349283,14.61330795288086
iDR3.STRIPE82-0001.013925,0.42597955040887453,-1.02467321661538,5.060667991638184
iDR3.STRIPE82-0001.013950,359.33013903975024,-1.022368848782012,7.479365348815918
iDR3.STRIPE82-0001.013957,359.72184063572143,-1.0222542924075,4.482478141784668
iDR3.STRIPE82-0001.014029,359.3540680826911,-1.0203728117866597,3.537907361984253
iDR3.STRIPE82-0001.014092,0.25652728545541936,-1.0195380367730613,17.837923049926758
iDR3.STRIPE82-0001.014113,0.6966161641184715,-1.019413185463483,8.07468318939209
iDR3.STRIPE82-0001.014274,359.7885438609837,-1.012778623477911,5.85083532333374
iDR3.STRIPE82-0001.014302,0.09555461631830353,-1.0120128645320758,4.96856164932251
iDR3.STRIPE82-0001.014365,359.5714032554599,-1.0098722188585985,6.628283977508545
iDR3.STRIPE82-0001.014399,0.3734960049246864,-1.0090477687201889,6.195883274078369
iDR3.STRIPE82-0001.014425,0.3621106048764752,-1.008238881997117,6.694260597229004
iDR3.STRIPE82-0001.014444,359.71167794313567,-1.007436251389729,4.658485412597656
iDR3.STRIPE82-0001.014451,0.19963220355144157,-1.0071782661080138,5.8078742027282715
iDR3.STRIPE82-0001.014454,359.67806172395035,-1.0069489276673484,9.536913871765137
iDR3.STRIPE82-0001.014552,359.8762638556272,-1.0041532285204382,6.902492523193359
iDR3.STRIPE82-0001.014585,359.88242756099174,-1.0116357783861067,25.565906524658203
iDR3.STRIPE82-0001.014598,359.95924275441314,-1.0029938564075784,8.355159759521484
iDR3.STRIPE82-0001.014695,0.41733809292419616,-1.0007636355261036,5.799151420593262
iDR3.STRIPE82-0001.014711,359.5619775599525,-1.001237320491844,10.469402313232422
iDR3.STRIPE82-0001.014738,0.3029168183619333,-0.9991653502985134,7.592624664306641
iDR3.STRIPE82-0001.014744,0.4731502394996353,-0.9991455827441529,6.094847202301025
iDR3.STRIPE82-0001.014749,0.41221857429750014,-0.9990323862727406,7.984964370727539
iDR3.STRIPE82-0001.014778,359.61062518633787,-0.9977636649984453,14.689955711364746
iDR3.STRIPE82-0001.014786,0.5014242021038802,-0.9974454839610674,9.054037094116211
iDR3.STRIPE82-0001.014803,359.3577822528247,-0.9970841044929242,12.72878360748291
iDR3.STRIPE82-0001.014866,0.4729120363905197,-0.9949657932927052,7.122865676879883
iDR3.STRIPE82-0001.014900,359.83751943288337,-0.9937221992358595,6.499942302703857
iDR3.STRIPE82-0001.014947,359.4001964045533,-0.9934034415986058,6.221116542816162
iDR3.STRIPE82-0001.014952,359.7907702406193,-0.992174029442573,6.8680739402771
iDR3.STRIPE82-0001.014963,359.4116883617837,-0.9918792008161121,8.316973686218262
iDR3.STRIPE82-0001.015010,359.53175926039285,-0.9901128769045064,9.332223892211914
iDR3.STRIPE82-0001.015029,359.7986338013263,-0.9893546894232889,10.33586597442627
iDR3.STRIPE82-0001.015049,0.23023963520731192,-0.9889791631030957,9.527231216430664
iDR3.STRIPE82-0001.015058,0.4578289886579282,-0.9905276210926413,4.741086483001709
iDR3.STRIPE82-0001.015136,0.30596680546781835,-0.9930067931992769,8.800010681152344
iDR3.STRIPE82-0001.015178,359.5342765845583,-0.9966558614492937,13.283834457397461
iDR3.STRIPE82-0001.015232,0.3816835732280003,-0.9839298110597723,4.172136306762695
iDR3.STRIPE82-0001.015280,0.35549408049687775,-0.9826367250069593,7.587678909301758
iDR3.STRIPE82-0001.015291,359.52613781071517,-0.9872759094466319,11.720877647399902
iDR3.STRIPE82-0001.015295,0.5058567240120408,-0.9822351434752422,13.642911911010742
iDR3.STRIPE82-0001.015301,0.09399925093988436,-0.9884837772431309,18.29059410095215
iDR3.STRIPE82-0001.015333,0.21559204871625265,-0.9812452613232551,9.973519325256348
iDR3.STRIPE82-0001.015334,0.2929995367259315,-0.9808409554376669,7.727129936218262
iDR3.STRIPE82-0001.015335,359.9461218884252,-0.9808954644949923,14.437329292297363
iDR3.STRIPE82-0001.015369,0.35390597610293073,-0.9802359807774303,5.240356922149658
iDR3.STRIPE82-0001.015425,0.5506372651862637,-0.9783973943757015,9.25563907623291
iDR3.STRIPE82-0001.015432,0.6892001228465746,-0.9934221107787679,18.090669631958008
iDR3.STRIPE82-0001.015485,359.9682407705604,-0.9769278410860219,6.6367106437683105
iDR3.STRIPE82-0001.015490,0.611548315631375,-0.9767722133217746,8.33322811126709
iDR3.STRIPE82-0001.015548,0.6820742446389271,-0.975381125665343,5.451131820678711
iDR3.STRIPE82-0001.015560,0.5444378411624328,-0.97504616755304,4.396266937255859
iDR3.STRIPE82-0001.015586,359.31681406207326,-0.9741135117153421,5.028679847717285
iDR3.STRIPE82-0001.015592,359.5994798227044,-0.9740397352882212,4.4177632331848145
iDR3.STRIPE82-0001.015605,0.12654130395939098,-0.9736216889079657,4.187209129333496
iDR3.STRIPE82-0001.015612,0.5979208606070028,-0.973449433775537,6.483428001403809
iDR3.STRIPE82-0001.015637,0.4436467709300569,-0.9725404473502051,8.173840522766113
iDR3.STRIPE82-0001.015639,0.2721187478281233,-0.9739722659964668,7.733060836791992
iDR3.STRIPE82-0001.015643,359.8125441997468,-0.9792602398332435,5.0196614265441895
iDR3.STRIPE82-0001.015692,0.40210911415674344,-0.9772292257426568,10.666359901428223
iDR3.STRIPE82-0001.015735,359.5519364722865,-0.9708942141904953,5.32496452331543
iDR3.STRIPE82-0001.015779,0.06769311922257033,-0.9678464544904468,5.8822503089904785
iDR3.STRIPE82-0001.015785,359.424133186016,-0.9677171996153163,3.6304073333740234
iDR3.STRIPE82-0001.015786,0.595313728934143,-0.9677272349629886,4.321874141693115
iDR3.STRIPE82-0001.015832,0.16962998160708073,-0.9663875801906823,6.236875534057617
iDR3.STRIPE82-0001.015850,359.3492592559926,-0.9655499952516823,6.622218132019043
iDR3.STRIPE82-0001.015857,0.4782370978744971,-0.9655668047748391,10.9412202835083
iDR3.STRIPE82-0001.015858,359.5787857607953,-0.9689834974552669,5.689055442810059
iDR3.STRIPE82-0001.015905,0.3692275406591955,-0.9654224718860643,6.664811611175537
iDR3.STRIPE82-0001.015917,0.5443972622706993,-0.966457046504913,4.467451095581055
iDR3.STRIPE82-0001.016033,0.6272577482823644,-0.9605433038350938,5.904841423034668
iDR3.STRIPE82-0001.016053,359.60774044839866,-0.9655458096824311,11.789490699768066
iDR3.STRIPE82-0001.016110,359.66543935028415,-0.9583748558231718,4.814767360687256
iDR3.STRIPE82-0001.016128,359.59869716816695,-0.9580368846126793,4.9727654457092285
iDR3.STRIPE82-0001.016157,0.1857755814593178,-0.9572952040216403,5.256244659423828
iDR3.STRIPE82-0001.016161,0.33377107340847756,-0.9588796692584363,5.043489933013916
iDR3.STRIPE82-0001.016200,0.5307822646852367,-0.9559328687455988,5.359629154205322
iDR3.STRIPE82-0001.016229,359.52892746816246,-0.9548921812353515,11.058836936950684
iDR3.STRIPE82-0001.016280,359.51026072328335,-0.9530255631509699,4.560608863830566
iDR3.STRIPE82-0001.016305,0.48035279626119803,-0.9523721649855522,8.407082557678223
iDR3.STRIPE82-0001.016324,0.5944886003232647,-0.9517359710607055,7.677333831787109
iDR3.STRIPE82-0001.016332,0.23653892087917003,-0.9565162067373726,11.075300216674805
iDR3.STRIPE82-0001.016351,0.5404326570125688,-0.9523342742355323,11.090617179870605
iDR3.STRIPE82-0001.016390,359.42638517844796,-0.9497964850206504,5.970900058746338
iDR3.STRIPE82-0001.016469,0.17206979097162078,-0.9553470847457056,5.62610387802124
iDR3.STRIPE82-0001.016575,359.6144746184919,-0.9446120570334443,9.022936820983887
iDR3.STRIPE82-0001.016577,359.7554692405659,-0.9461055690858201,5.836922645568848
iDR3.STRIPE82-0001.016584,0.0967191555955266,-0.9445280300581403,6.7594804763793945
iDR3.STRIPE82-0001.016588,0.47836654075534096,-0.9443154242388522,4.118439197540283
iDR3.STRIPE82-0001.016661,0.27285924077303747,-0.9430871261917547,5.396233081817627
iDR3.STRIPE82-0001.016671,0.5065193626569355,-0.9612489377119532,5.124649524688721
iDR3.STRIPE82-0001.016685,359.87299122062115,-0.9423231847120797,11.881318092346191
iDR3.STRIPE82-0001.016701,0.05111733527972641,-0.9435359013862268,9.720232963562012
iDR3.STRIPE82-0001.016703,359.75560902559715,-0.9412257093614013,6.033373832702637
iDR3.STRIPE82-0001.016728,359.85406344155933,-0.9404012975547167,6.409449577331543
iDR3.STRIPE82-0001.016729,359.66081058371316,-0.9402413613351933,7.578028678894043
iDR3.STRIPE82-0001.016815,0.2515431601154963,-0.9413170289443274,16.308433532714844
iDR3.STRIPE82-0001.016821,359.86223746538326,-0.9379976802229922,5.795505523681641
iDR3.STRIPE82-0001.016830,359.42306445132004,-0.9377051706557452,8.685407638549805
iDR3.STRIPE82-0001.016886,0.18082270447905147,-0.9363597947140777,4.60681676864624
iDR3.STRIPE82-0001.016956,0.13514870664773318,-0.9345921277498317,6.592683792114258
iDR3.STRIPE82-0001.016995,359.6120679614965,-0.933539090186221,8.883624076843262
iDR3.STRIPE82-0001.016998,0.3626524626610783,-0.9348185193669676,7.670745372772217
iDR3.STRIPE82-0001.017007,0.0360885090365708,-0.9334422558321208,6.460822105407715
iDR3.STRIPE82-0001.017041,0.40394349061637197,-0.9329429125103023,9.048883438110352
iDR3.STRIPE82-0001.017043,359.52970561014473,-0.9336482453658282,12.518818855285645
iDR3.STRIPE82-0001.017047,359.59038218147725,-0.9320014762213925,4.791217803955078
iDR3.STRIPE82-0001.017071,0.5060382899238749,-0.9313173791962673,8.715256690979004
iDR3.STRIPE82-0001.017093,0.07462648128282584,-0.9306592512554538,8.331220626831055
iDR3.STRIPE82-0001.017097,359.5482024960773,-0.9304166706287958,11.85283374786377
iDR3.STRIPE82-0001.017118,0.19289885423238118,-0.9299492770337474,6.918406009674072
iDR3.STRIPE82-0001.017131,0.4047678425648017,-0.9296128959334694,8.197105407714844
iDR3.STRIPE82-0001.017150,0.6221387296065183,-0.9292220215824492,6.7511515617370605
iDR3.STRIPE82-0001.017174,359.65193238498875,-0.9306171614766289,7.980345726013184
iDR3.STRIPE82-0001.017176,0.6436781505384673,-0.9283472244038834,15.446428298950195
iDR3.STRIPE82-0001.017194,0.6837957656358394,-0.9289540756389311,6.438666820526123
iDR3.STRIPE82-0001.017227,0.3407322547244185,-0.9297714222110597,10.028367042541504
iDR3.STRIPE82-0001.017264,359.8545616030681,-0.92606668502857,8.014875411987305
iDR3.STRIPE82-0001.017291,0.46657124533542416,-0.9252280306684392,3.945629596710205
iDR3.STRIPE82-0001.017303,0.11846753892275119,-0.9250251639606213,7.274246692657471
iDR3.STRIPE82-0001.017332,0.10252549613528664,-0.9238564319554311,10.228731155395508
iDR3.STRIPE82-0001.017410,359.6945736513567,-0.9269328159734727,16.250812530517578
iDR3.STRIPE82-0001.017458,359.5136485772212,-0.9204285402081939,4.767965793609619
iDR3.STRIPE82-0001.017475,0.30213535481414217,-0.9200241790067327,6.12241268157959
iDR3.STRIPE82-0001.017493,0.32413535321106773,-0.9366003062248384,7.670257091522217
iDR3.STRIPE82-0001.017524,0.11295417676889338,-0.9188816935761283,6.577376365661621
iDR3.STRIPE82-0001.017535,0.6062407475464939,-0.9184177820824087,14.496423721313477
iDR3.STRIPE82-0001.017580,0.3048852674905668,-0.9229372252049938,4.526108264923096
iDR3.STRIPE82-0001.017606,359.6180862065161,-0.9167783479069588,3.7055258750915527
iDR3.STRIPE82-0001.017691,0.00897074871695116,-0.9144256341956364,12.095438957214355
iDR3.STRIPE82-0001.017697,0.5054381317259887,-0.919316925333311,5.50875997543335
iDR3.STRIPE82-0001.017791,0.12871837894958807,-0.9118196142543161,5.824789524078369
iDR3.STRIPE82-0001.017921,0.364426935429091,-0.9076218930959961,5.848971366882324
iDR3.STRIPE82-0001.017934,0.2806181016472773,-0.9081904434174314,15.78603458404541
iDR3.STRIPE82-0001.018006,359.40187704623185,-0.9064229904598393,11.294685363769531
iDR3.STRIPE82-0001.018044,0.4639741147076842,-0.9047910886103716,7.456550598144531
iDR3.STRIPE82-0001.018060,359.9367474012702,-0.9051023111930705,8.531696319580078
iDR3.STRIPE82-0001.018061,359.4334181290301,-0.9041934420357275,7.937569618225098
iDR3.STRIPE82-0001.018116,0.561814925730965,-0.9042411351462029,7.716708183288574
iDR3.STRIPE82-0001.018141,359.9169256205208,-0.9045665395065797,7.8347249031066895
iDR3.STRIPE82-0001.018175,0.5156231060045052,-0.906995669989947,7.245657444000244
iDR3.STRIPE82-0001.018188,0.7118026383290834,-0.8999474637109656,11.34106159210205
iDR3.STRIPE82-0001.018239,359.5357017643373,-0.8987377909422952,10.714226722717285
iDR3.STRIPE82-0001.018301,359.39092379593006,-0.8974094074923533,5.67094087600708
iDR3.STRIPE82-0001.018305,0.25091006796941834,-0.899461992336153,13.40001106262207
iDR3.STRIPE82-0001.018401,0.4073385005969201,-0.8949090844099143,9.800699234008789
iDR3.STRIPE82-0001.018477,0.6564713717390457,-0.8934994480471375,13.108345985412598
iDR3.STRIPE82-0001.018485,0.07072959335861057,-0.893587032690946,7.455090045928955
iDR3.STRIPE82-0001.018625,359.95905567422335,-0.8888516936145722,4.844758987426758
iDR3.STRIPE82-0001.018708,0.29863522774468115,-0.8867239581197595,9.413509368896484
iDR3.STRIPE82-0001.018730,0.08809089430276607,-0.886464058532249,12.321576118469238
iDR3.STRIPE82-0001.018774,0.02410851508938755,-0.8851274512717288,5.072971820831299
iDR3.STRIPE82-0001.018843,0.5836268382325284,-0.8832160062011378,5.351993560791016
iDR3.STRIPE82-0001.018883,0.17641553978227525,-0.882152686621199,4.935540199279785
iDR3.STRIPE82-0001.018895,0.4820996967833382,-0.8818514590069885,7.084650039672852
iDR3.STRIPE82-0001.018944,359.53669336779996,-0.8867403687187826,4.348078727722168
iDR3.STRIPE82-0001.018987,359.5148500295547,-0.8797252793675113,5.57969856262207
iDR3.STRIPE82-0001.019056,0.22729926606985018,-0.8778130172825678,6.788582801818848
iDR3.STRIPE82-0001.019092,0.5613494381639368,-0.8767159398809469,7.292611598968506
iDR3.STRIPE82-0001.019133,0.17229591684255346,-0.8755238467542598,7.864356517791748
iDR3.STRIPE82-0001.019137,0.40336689109979024,-0.8753583744487526,5.871880531311035
iDR3.STRIPE82-0001.019138,359.4596190349194,-0.8790608128821297,11.93323040008545
iDR3.STRIPE82-0001.019165,0.26367787544588106,-0.8746157653572995,6.325524806976318
iDR3.STRIPE82-0001.019172,0.2685468013017591,-0.8745448396417741,5.563412666320801
iDR3.STRIPE82-0001.019195,359.7092586412528,-0.8738668316711523,10.566575050354004
iDR3.STRIPE82-0001.019237,0.7054115543200816,-0.8765636407401166,5.551766395568848
iDR3.STRIPE82-0001.019242,0.4321351121354541,-0.8727184601649698,4.626928806304932
iDR3.STRIPE82-0001.019305,359.7203043287948,-0.8722771720428059,4.836940765380859
iDR3.STRIPE82-0001.019333,0.26780941345524467,-0.8707502412646494,13.858514785766602
iDR3.STRIPE82-0001.019334,359.5326761913694,-0.8707494448099761,6.763000011444092
iDR3.STRIPE82-0001.019339,359.40555172147964,-0.8704582914546559,5.607931137084961
iDR3.STRIPE82-0001.019357,0.3657249827903623,-0.870119515546666,7.642002582550049
iDR3.STRIPE82-0001.019358,359.73627683207036,-0.8700876709508208,9.232007026672363
iDR3.STRIPE82-0001.019472,0.2623918310147371,-0.8667069690955294,6.163458347320557
iDR3.STRIPE82-0001.019478,0.44725511488708075,-0.8667399398864789,7.05664587020874
iDR3.STRIPE82-0001.019522,359.42997740271,-0.8649331548756046,6.2217936515808105
iDR3.STRIPE82-0001.019523,0.10245712484706568,-0.866159901975746,4.291719436645508
iDR3.STRIPE82-0001.019568,359.6314485545723,-0.868068511064039,8.528704643249512
iDR3.STRIPE82-0001.019631,359.52450264109603,-0.8618936150623118,8.464058876037598
iDR3.STRIPE82-0001.019656,359.8749366169116,-0.8617812900123617,5.176600933074951
iDR3.STRIPE82-0001.019674,0.6709103572914474,-0.8620099987830937,10.716849327087402
iDR3.STRIPE82-0001.019735,0.420738297906762,-0.8587197832497571,6.233384609222412
iDR3.STRIPE82-0001.019832,0.6798991697571866,-0.8558335669250977,15.053107261657715
iDR3.STRIPE82-0001.019889,359.43092858502496,-0.8544334906330148,6.05311918258667
iDR3.STRIPE82-0001.019901,0.5191147800509425,-0.8541637607626319,5.905558109283447
iDR3.STRIPE82-0001.019961,0.41294878129021423,-0.8523841094237977,11.492179870605469
iDR3.STRIPE82-0001.019984,0.42690323967322835,-0.8517321545259056,11.151738166809082
iDR3.STRIPE82-0001.020008,0.5412362138024052,-0.8508987854812509,8.766060829162598
iDR3.STRIPE82-0001.020046,0.6252550144133089,-0.8498433016964901,6.530733108520508
iDR3.STRIPE82-0001.020117,0.41469461538284386,-0.8484909716107465,10.007709503173828
iDR3.STRIPE82-0001.020121,359.30354116050756,-0.8538428669370108,9.477953910827637
iDR3.STRIPE82-0001.020181,359.6371973480993,-0.8459507721947459,5.70159912109375
iDR3.STRIPE82-0001.020220,0.5429038990649088,-0.8443760286216241,9.831393241882324
iDR3.STRIPE82-0001.020227,0.20547196750450386,-0.8451601035400618,8.326261520385742
iDR3.STRIPE82-0001.020240,0.30268601020810676,-0.8440740519371956,5.928614139556885
iDR3.STRIPE82-0001.020256,0.67138916878751,-0.8436378453972496,6.54790735244751
iDR3.STRIPE82-0001.020263,359.3334181589737,-0.8472230213194695,11.916586875915527
iDR3.STRIPE82-0001.020273,359.63814038878144,-0.8432666425778378,5.126016139984131
iDR3.STRIPE82-0001.020281,359.33799897552876,-0.8479655311480306,5.492099285125732
iDR3.STRIPE82-0001.020288,359.5972967701031,-0.8427728055340667,11.13474178314209
iDR3.STRIPE82-0001.020328,359.3010422060366,-0.8412952690977202,9.44970989227295
iDR3.STRIPE82-0001.020377,359.32109001026026,-0.8400675599786266,7.410935401916504
iDR3.STRIPE82-0001.020472,359.46982541075914,-0.836893771965813,5.123348712921143
iDR3.STRIPE82-0001.020475,0.508212135905418,-0.8369681607395224,4.521742343902588
iDR3.STRIPE82-0001.020602,359.4060043942133,-0.8326345331863156,11.66015911102295
iDR3.STRIPE82-0001.020610,359.62455636459936,-0.832313871712118,5.872368335723877
iDR3.STRIPE82-0001.020624,0.32463442138850496,-0.8321276041668941,8.50866413116455
iDR3.STRIPE82-0001.020656,0.42724481935442615,-0.8306517593913892,4.940695285797119
iDR3.STRIPE82-0001.020658,0.36895756940952557,-0.830731674936339,5.486284255981445
iDR3.STRIPE82-0001.020702,0.5118156700683907,-0.8292604111852728,7.53268575668335
iDR3.STRIPE82-0001.020739,0.583184580366483,-0.8300896902463458,4.68927001953125
iDR3.STRIPE82-0001.020831,0.3481373280301239,-0.8261670571398511,5.153138160705566
iDR3.STRIPE82-0001.020878,359.4820895087378,-0.8246217897263491,7.25275182723999
iDR3.STRIPE82-0001.020881,0.27339826800149025,-0.8271656893958228,11.883941650390625
iDR3.STRIPE82-0001.020920,0.5803025578997055,-0.8235332372536323,8.472874641418457
iDR3.STRIPE82-0001.020921,0.5712446700636695,-0.8235522862005941,5.602805137634277
iDR3.STRIPE82-0001.020938,359.49709601428845,-0.8225195670211639,6.722343444824219
iDR3.STRIPE82-0001.020980,359.75181552021235,-0.8229583139151476,12.02683162689209
iDR3.STRIPE82-0001.021021,0.617848036518695,-0.8194863029809197,6.087813854217529
iDR3.STRIPE82-0001.021042,359.5698189059935,-0.8209495167236214,5.354190826416016
iDR3.STRIPE82-0001.021047,359.92111465628994,-0.8193276770083852,5.063498020172119
iDR3.STRIPE82-0001.021055,0.28947466425531515,-0.8183774978366487,4.763952732086182
iDR3.STRIPE82-0001.021072,359.4018736197059,-0.8189165397909252,5.599359035491943
iDR3.STRIPE82-0001.021147,0.539852440503894,-0.8169093486687043,8.805280685424805
iDR3.STRIPE82-0001.021179,0.3631055723654472,-0.8142881348347942,5.3771138191223145
iDR3.STRIPE82-0001.021187,359.9773737772113,-0.8173425787659646,13.280111312866211
iDR3.STRIPE82-0001.021229,0.2804109054940622,-0.8137805900831035,6.90840482711792
iDR3.STRIPE82-0001.021243,0.10236517417289766,-0.8128372247025241,12.860942840576172
iDR3.STRIPE82-0001.021244,0.5396725882338473,-0.8127420081376724,15.974713325500488
iDR3.STRIPE82-0001.021277,0.3930159500142079,-0.8119565085106378,11.407625198364258
