ID,RA,DEC,MAX,MIN,RES
iDR3.STRIPE82-0001.006808,359.2984796842387,-1.225540177588909,0.24196386128401448,-0.11381606317469234,0.12814779810932214
iDR3.STRIPE82-0001.006808,359.2984796842387,-1.225540177588909,0.2290174448577728,-0.11685209004186292,0.11216535481590989
iDR3.STRIPE82-0001.006808,359.2984796842387,-1.225540177588909,0.24957770009687635,-0.1190738477574455,0.13050385233943085
iDR3.STRIPE82-0001.006808,359.2984796842387,-1.225540177588909,0.2998903640828199,-0.1347684032336748,0.16512196084914507
iDR3.STRIPE82-0001.006808,359.2984796842387,-1.225540177588909,0.2813571774399315,-0.11400032531987234,0.16735685212005916
iDR3.STRIPE82-0001.006808,359.2984796842387,-1.225540177588909,0.26927468086765827,-0.12005139935156231,0.14922328151609596
iDR3.STRIPE82-0001.006808,359.2984796842387,-1.225540177588909,0.26007596303375846,-0.12129635205813216,0.1387796109756263
iDR3.STRIPE82-0001.006808,359.2984796842387,-1.225540177588909,0.28480938395729744,-0.11881438138220915,0.16599500257508829
iDR3.STRIPE82-0001.006808,359.2984796842387,-1.225540177588909,0.30212129776623087,-0.15072445041139093,0.15139684735483994
iDR3.STRIPE82-0001.006828,0.302616424264668,-1.228318208652066,0.20175017156401764,-0.029795667742815408,0.17195450382120223
iDR3.STRIPE82-0001.006828,0.302616424264668,-1.228318208652066,0.18268039100792288,-0.03319793565222109,0.1494824553557018
iDR3.STRIPE82-0001.006828,0.302616424264668,-1.228318208652066,0.17273521682930137,-0.03383187810011312,0.13890333872918825
iDR3.STRIPE82-0001.006828,0.302616424264668,-1.228318208652066,0.2260337370683313,-0.03694983447148595,0.18908390259684535
iDR3.STRIPE82-0001.006828,0.302616424264668,-1.228318208652066,0.24307441054090284,-0.03274787802729677,0.21032653251360606
iDR3.STRIPE82-0001.006828,0.302616424264668,-1.228318208652066,0.21278600753832771,-0.03130653084406248,0.18147947669426523
iDR3.STRIPE82-0001.006828,0.302616424264668,-1.228318208652066,0.22274170263486354,-0.037035770863508115,0.18570593177135541
iDR3.STRIPE82-0001.006828,0.302616424264668,-1.228318208652066,0.1962344450982817,-0.0338109987488955,0.16242344634938619
iDR3.STRIPE82-0001.006828,0.302616424264668,-1.228318208652066,0.22464347788863814,-0.029946117813271216,0.19469736007536692
iDR3.STRIPE82-0001.006868,0.0747936193328423,-1.2242457625588872,1.140096968840479,-0.9334399915348851,0.20665697730559385
iDR3.STRIPE82-0001.006891,359.79247544721875,-1.22270105298265,0.13017832092112105,-0.24272608217595687,0.11254776125483582
iDR3.STRIPE82-0001.006919,0.2970398469648443,-1.2216332524191602,0.24999870328246698,-0.13829455648330893,0.11170414679915805
iDR3.STRIPE82-0001.006919,0.2970398469648443,-1.2216332524191602,0.2521778232208447,-0.13934253338230518,0.11283528983853952
iDR3.STRIPE82-0001.006919,0.2970398469648443,-1.2216332524191602,0.26203427085904885,-0.1322137575006222,0.12982051335842665
iDR3.STRIPE82-0001.006919,0.2970398469648443,-1.2216332524191602,0.26759355331081514,-0.13964491657761516,0.12794863673319998
iDR3.STRIPE82-0001.006919,0.2970398469648443,-1.2216332524191602,0.26935734753679635,-0.14102167887564535,0.128335668661151
iDR3.STRIPE82-0001.006920,359.5318300331954,-1.221592111909326,0.2608306134895228,-0.14751178902637338,0.11331882446314942
iDR3.STRIPE82-0001.006920,359.5318300331954,-1.221592111909326,0.27856218237058306,-0.14608315589394982,0.13247902647663323
iDR3.STRIPE82-0001.006920,359.5318300331954,-1.221592111909326,0.24909761589330467,-0.1398292703356854,0.10926834555761927
iDR3.STRIPE82-0001.006920,359.5318300331954,-1.221592111909326,0.2533008319136973,-0.1471251716300616,0.10617566028363568
iDR3.STRIPE82-0001.006941,0.1006690656019701,-1.2223666474955883,0.20558246425277715,-0.0673160007211211,0.13826646353165606
iDR3.STRIPE82-0001.006941,0.1006690656019701,-1.2223666474955883,0.2416093707429781,-0.06073430045532917,0.18087507028764893
iDR3.STRIPE82-0001.006941,0.1006690656019701,-1.2223666474955883,0.20567623126554824,-0.088010646013995,0.11766558525155324
iDR3.STRIPE82-0001.006941,0.1006690656019701,-1.2223666474955883,0.2504789647317924,-0.0987246465933369,0.15175431813845547
iDR3.STRIPE82-0001.006941,0.1006690656019701,-1.2223666474955883,0.25412517084156966,-0.07036874959074495,0.1837564212508247
iDR3.STRIPE82-0001.006941,0.1006690656019701,-1.2223666474955883,0.8632353409000983,-0.9885974861681461,0.1253621452680478
iDR3.STRIPE82-0001.006941,0.1006690656019701,-1.2223666474955883,0.1791259160155128,-0.06897629143823267,0.11014962457728014
iDR3.STRIPE82-0001.006967,0.3036027219549766,-1.2202743090341102,0.13113787793017673,-0.026419835979582834,0.1047180419505939
iDR3.STRIPE82-0001.006967,0.3036027219549766,-1.2202743090341102,0.27692131935041037,-0.04339170836350359,0.23352961098690678
iDR3.STRIPE82-0001.006967,0.3036027219549766,-1.2202743090341102,0.2510392624841688,-0.02458079631625737,0.22645846616791143
iDR3.STRIPE82-0001.006967,0.3036027219549766,-1.2202743090341102,0.2691059835501948,-0.08012603533486073,0.1889799482153341
iDR3.STRIPE82-0001.006967,0.3036027219549766,-1.2202743090341102,0.22870284484657794,-0.059753778713589556,0.16894906613298838
iDR3.STRIPE82-0001.006967,0.3036027219549766,-1.2202743090341102,0.26514390269665167,-0.04911462740514316,0.2160292752915085
iDR3.STRIPE82-0001.006967,0.3036027219549766,-1.2202743090341102,0.1747032558608621,-0.037819087505340576,0.13688416835552153
iDR3.STRIPE82-0001.006967,0.3036027219549766,-1.2202743090341102,0.25390089367390684,-0.037819087505340576,0.21608180616856626
iDR3.STRIPE82-0001.006967,0.3036027219549766,-1.2202743090341102,0.24555273546587975,-0.04144691791896493,0.20410581754691481
iDR3.STRIPE82-0001.006967,0.3036027219549766,-1.2202743090341102,0.23158160915030174,-0.024475589170584178,0.20710601997971756
iDR3.STRIPE82-0001.006967,0.3036027219549766,-1.2202743090341102,0.19511640886198028,-0.0694208205696758,0.12569558829230448
iDR3.STRIPE82-0001.007120,359.5716467558296,-1.2160044858835697,0.3844252128112021,-0.4894145727157593,0.10498935990455716
iDR3.STRIPE82-0001.007120,359.5716467558296,-1.2160044858835697,0.39364546935732314,-0.49978055318564074,0.1061350838283176
iDR3.STRIPE82-0001.007120,359.5716467558296,-1.2160044858835697,0.32638827405666737,-0.45035364877535555,0.12396537471868818
iDR3.STRIPE82-0001.007120,359.5716467558296,-1.2160044858835697,0.3213145415237437,-0.43823022599665706,0.11691568447291334
iDR3.STRIPE82-0001.007166,359.50623577165135,-1.2145771541043,0.18980997394388155,-0.08183450484867782,0.10797546909520372
iDR3.STRIPE82-0001.007166,359.50623577165135,-1.2145771541043,0.03610782558708803,-0.20699667952069856,0.17088885393361053
iDR3.STRIPE82-0001.007166,359.50623577165135,-1.2145771541043,0.33166491374510293,-0.09297512151465548,0.23868979223044745
iDR3.STRIPE82-0001.007166,359.50623577165135,-1.2145771541043,0.19120580918565844,-0.07068808246959835,0.12051772671606009
iDR3.STRIPE82-0001.007166,359.50623577165135,-1.2145771541043,0.31516916488417007,-0.016987924387365405,0.29818124049680467
iDR3.STRIPE82-0001.007166,359.50623577165135,-1.2145771541043,0.23842481799637416,-0.01766877465008329,0.22075604334629087
iDR3.STRIPE82-0001.007166,359.50623577165135,-1.2145771541043,0.04835458912048063,-0.18999328941631155,0.14163870029583092
iDR3.STRIPE82-0001.007166,359.50623577165135,-1.2145771541043,0.25243959111733594,-0.07071269170171401,0.18172689941562192
iDR3.STRIPE82-0001.007166,359.50623577165135,-1.2145771541043,0.2014116815961755,-0.08433639529043324,0.11707528630574227
iDR3.STRIPE82-0001.007166,359.50623577165135,-1.2145771541043,0.23552922564743617,-0.04835700815306421,0.18717221749437196
iDR3.STRIPE82-0001.007166,359.50623577165135,-1.2145771541043,0.22696825388652603,-0.020978097422719014,0.20599015646380703
iDR3.STRIPE82-0001.007166,359.50623577165135,-1.2145771541043,0.2631568873313711,-0.021687282116863105,0.241469605214508
iDR3.STRIPE82-0001.007166,359.50623577165135,-1.2145771541043,0.25617184841391183,-0.1222541332244873,0.13391771518942452
iDR3.STRIPE82-0001.007184,0.0960583477712117,-1.214128713979051,0.25615960248299624,-0.07057376743021457,0.18558583505278167
iDR3.STRIPE82-0001.007184,0.0960583477712117,-1.214128713979051,0.2075180856045254,-0.08870573012424454,0.11881235548028085
iDR3.STRIPE82-0001.007184,0.0960583477712117,-1.214128713979051,0.2437193581816569,-0.06533575996167063,0.17838359821998628
iDR3.STRIPE82-0001.007184,0.0960583477712117,-1.214128713979051,0.20759227995717744,-0.0712278389687662,0.13636444098841125
iDR3.STRIPE82-0001.007184,0.0960583477712117,-1.214128713979051,0.2524401647485621,-0.10097541038232949,0.15146475436623263
iDR3.STRIPE82-0001.007184,0.0960583477712117,-1.214128713979051,0.18111594361708933,-0.07660644185723027,0.10450950175985906
iDR3.STRIPE82-0001.007192,359.35727147858773,-1.2153977273782817,0.9782490275310792,-1.3180646300315857,0.33981560250050646
iDR3.STRIPE82-0001.007192,359.35727147858773,-1.2153977273782817,0.9864243191301366,-1.3180646300315857,0.3316403109014491
iDR3.STRIPE82-0001.007192,359.35727147858773,-1.2153977273782817,0.9984260530806947,-1.3180646300315857,0.31963857695089104
iDR3.STRIPE82-0001.007192,359.35727147858773,-1.2153977273782817,0.9997622386270404,-1.3180646300315857,0.3183023914045453
iDR3.STRIPE82-0001.007192,359.35727147858773,-1.2153977273782817,0.985721107148448,-1.3180646300315857,0.33234352288313773
iDR3.STRIPE82-0001.007192,359.35727147858773,-1.2153977273782817,0.9917530575055141,-1.3271084047799127,0.33535534727439853
iDR3.STRIPE82-0001.007192,359.35727147858773,-1.2153977273782817,0.9918105692720515,-1.3180646300315857,0.3262540607595342
iDR3.STRIPE82-0001.007192,359.35727147858773,-1.2153977273782817,0.9907338906348557,-1.3180646300315857,0.32733073939672996
iDR3.STRIPE82-0001.007192,359.35727147858773,-1.2153977273782817,0.9911306865307902,-1.3180646300315857,0.3269339435007955
iDR3.STRIPE82-0001.007192,359.35727147858773,-1.2153977273782817,1.0030099544742501,-1.3180646300315857,0.3150546755573356
iDR3.STRIPE82-0001.007192,359.35727147858773,-1.2153977273782817,0.9900677006784177,-1.336555540561676,0.3464878398832584
iDR3.STRIPE82-0001.007192,359.35727147858773,-1.2153977273782817,0.9986769137426055,-1.318083875650168,0.31940696190756257
iDR3.STRIPE82-0001.007192,359.35727147858773,-1.2153977273782817,0.993147725258591,-1.3180646300315857,0.32491690477299473
iDR3.STRIPE82-0001.007192,359.35727147858773,-1.2153977273782817,0.9974538922479843,-1.3180646300315857,0.3206107377836014
iDR3.STRIPE82-0001.007223,0.5745871059837041,-1.2130317364221832,0.23628765361224402,-0.12011517421415233,0.1161724793980917
iDR3.STRIPE82-0001.007223,0.5745871059837041,-1.2130317364221832,0.2445226625578059,-0.12661187552591388,0.117910787031892
iDR3.STRIPE82-0001.007223,0.5745871059837041,-1.2130317364221832,0.17782289642831167,-0.3062950353149112,0.12847213888659953
iDR3.STRIPE82-0001.007223,0.5745871059837041,-1.2130317364221832,0.23576182984510047,-0.12922897961116084,0.10653285023393963
iDR3.STRIPE82-0001.007223,0.5745871059837041,-1.2130317364221832,0.2639991851437946,-0.12982674404122135,0.13417244110257326
iDR3.STRIPE82-0001.007227,0.2236554033901314,-1.2131233493707076,0.3013158244821005,-0.1840729055568623,0.1172429189252382
iDR3.STRIPE82-0001.007227,0.2236554033901314,-1.2131233493707076,0.3105836655199389,-0.1804873425532703,0.13009632296666856
iDR3.STRIPE82-0001.007227,0.2236554033901314,-1.2131233493707076,0.28058894728621947,-0.16781731883874468,0.11277162844747479
iDR3.STRIPE82-0001.007275,359.7886251472757,-1.2111899958865333,0.33813959709148966,-0.2014911884527432,0.13664840863874647
iDR3.STRIPE82-0001.007275,359.7886251472757,-1.2111899958865333,0.2805805417885391,-0.17652659560143663,0.10405394618710245
iDR3.STRIPE82-0001.007275,359.7886251472757,-1.2111899958865333,0.0743751260282059,-0.3901455757180349,0.315770449689829
iDR3.STRIPE82-0001.007275,359.7886251472757,-1.2111899958865333,0.3051631179464423,-0.1958414043317409,0.10932171361470139
iDR3.STRIPE82-0001.007275,359.7886251472757,-1.2111899958865333,0.3017444676088929,-0.1903690539305403,0.1113754136783526
iDR3.STRIPE82-0001.007275,359.7886251472757,-1.2111899958865333,0.188913127322134,-0.28955392030085525,0.10064079297872125
iDR3.STRIPE82-0001.007282,359.98965731064544,-1.2111759998570957,0.24466467285334254,-0.1352962777727149,0.10936839508062762
iDR3.STRIPE82-0001.007282,359.98965731064544,-1.2111759998570957,0.25125458244897836,-0.08693257290992729,0.16432200953905107
iDR3.STRIPE82-0001.007282,359.98965731064544,-1.2111759998570957,0.26425220798012755,-0.06770399811020511,0.19654820986992244
iDR3.STRIPE82-0001.007282,359.98965731064544,-1.2111759998570957,0.8770043468280724,-0.9974503009415089,0.1204459541134365
iDR3.STRIPE82-0001.007304,0.398425898368023,-1.210253578035121,0.18926355252067456,-0.032703726082829544,0.15655982643784502
iDR3.STRIPE82-0001.007304,0.398425898368023,-1.210253578035121,0.15455728844310007,-0.03405587549109634,0.12050141295200373
iDR3.STRIPE82-0001.007304,0.398425898368023,-1.210253578035121,0.17177938650734875,-0.037767302087741615,0.13401208441960713
iDR3.STRIPE82-0001.007304,0.398425898368023,-1.210253578035121,0.19946746073566768,-0.037111383051287916,0.16235607768437976
iDR3.STRIPE82-0001.007304,0.398425898368023,-1.210253578035121,0.17146016113171003,-0.03555739765221271,0.1359027634794973
iDR3.STRIPE82-0001.007304,0.398425898368023,-1.210253578035121,0.20913161445369566,-0.03361454312670082,0.17551707132699484
iDR3.STRIPE82-0001.007304,0.398425898368023,-1.210253578035121,0.2137601989679992,-0.033198721805766836,0.18056147716223236
iDR3.STRIPE82-0001.007304,0.398425898368023,-1.210253578035121,0.04364321996433265,-0.15666712172192165,0.113023901757589
iDR3.STRIPE82-0001.007304,0.398425898368023,-1.210253578035121,0.20532498160684534,-0.032618601274117504,0.17270638033272784
iDR3.STRIPE82-0001.007304,0.398425898368023,-1.210253578035121,0.14594619346053184,-0.035160789466204136,0.11078540399432771
iDR3.STRIPE82-0001.007304,0.398425898368023,-1.210253578035121,0.19218235921494473,-0.03870992755325199,0.15347243166169272
iDR3.STRIPE82-0001.007319,0.0354481306925541,-1.2096883423795428,1.0864170033899303,-0.9768677521497011,0.10954925124022918
iDR3.STRIPE82-0001.007319,0.0354481306925541,-1.2096883423795428,0.25682382727818803,-0.13112983067962836,0.12569399659855968
iDR3.STRIPE82-0001.007319,0.0354481306925541,-1.2096883423795428,0.9763284423817992,-0.7772205621004105,0.1991078802813887
iDR3.STRIPE82-0001.007366,359.3104993495306,-1.208120344525896,0.2756865300737207,-0.17136778956151913,0.10431874051220155
iDR3.STRIPE82-0001.007366,359.3104993495306,-1.208120344525896,0.32232512400923763,-0.16907988962989695,0.15324523437934068
iDR3.STRIPE82-0001.007366,359.3104993495306,-1.208120344525896,0.30128512313924666,-0.15859786981354504,0.14268725332570162
iDR3.STRIPE82-0001.007366,359.3104993495306,-1.208120344525896,0.3193060332122017,-0.17274491041822976,0.14656112279397193
iDR3.STRIPE82-0001.007366,359.3104993495306,-1.208120344525896,0.29615597122532006,-0.15929826901880212,0.13685770220651794
iDR3.STRIPE82-0001.007366,359.3104993495306,-1.208120344525896,0.3082063384689921,-0.16231685276029922,0.14588948570869287
iDR3.STRIPE82-0001.007468,0.0232362942356482,-1.2161147447687997,0.3429090173904204,-0.1559367099191401,0.1869723074712803
iDR3.STRIPE82-0001.007468,0.0232362942356482,-1.2161147447687997,0.2978233884570305,-0.044117844474597656,0.25370554398243284
iDR3.STRIPE82-0001.007468,0.0232362942356482,-1.2161147447687997,0.3965695327263006,-0.04713550361190122,0.34943402911439936
iDR3.STRIPE82-0001.007468,0.0232362942356482,-1.2161147447687997,0.33517450147722977,-0.05873839439139117,0.2764361070858386
iDR3.STRIPE82-0001.007468,0.0232362942356482,-1.2161147447687997,0.3748315868692026,-0.06925006021449343,0.30558152665470917
iDR3.STRIPE82-0001.007534,0.096415531215292,-1.20327708828506,0.38530618291462715,-0.4854123020752361,0.10010611916060896
